,xA,yA,zA,xC,yC,zC,A1,A2,A3,B,C1,C2,C3,rA1,rA2,rA3,rB,rC1,rC2,rC3,rA,rC,TF,OF
39270,0.65,0.25,0.1,0.0,0.0,1.0,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.2,0.8507182911708948,0.5409090909090909
39271,0.65,0.25,0.1,0.0,0.05,0.95,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1879999999999997,0.8512284563928642,0.5438756855575869
39272,0.65,0.25,0.1,0.0,0.1,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.176,0.8517422591565231,0.5468749999999999
39273,0.65,0.25,0.1,0.0,0.15,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.164,0.8522597385052529,0.5499075785582255
39274,0.65,0.25,0.1,0.0,0.2,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.152,0.8527809340432015,0.5529739776951672
39275,0.65,0.25,0.1,0.0,0.25,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.14,0.8533058859453876,0.5560747663551401
39276,0.65,0.25,0.1,0.0,0.3,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.128,0.8538346349680236,0.5592105263157894
39277,0.65,0.25,0.1,0.0,0.35,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.116,0.8543672224590635,0.5623818525519848
39278,0.65,0.25,0.1,0.0,0.4,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.104,0.8549036903689816,0.5655893536121672
39279,0.65,0.25,0.1,0.0,0.45,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.092,0.8554440812617875,0.5688336520076481
39280,0.65,0.25,0.1,0.0,0.5,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.08,0.8559884383262838,0.5721153846153846
39281,0.65,0.25,0.1,0.0,0.55,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.068,0.856536805387572,0.5754352030947775
39282,0.65,0.25,0.1,0.0,0.6,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.056,0.8570892269188142,0.5787937743190661
39283,0.65,0.25,0.1,0.0,0.65,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.044,0.8576457480532568,0.5821917808219178
39284,0.65,0.25,0.1,0.0,0.7,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.032,0.858206414596522,0.5856299212598425
39285,0.65,0.25,0.1,0.0,0.75,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.02,0.858771273039176,0.5891089108910891
39286,0.65,0.25,0.1,0.0,0.8,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.008,0.8593403705695799,0.5926294820717131
39287,0.65,0.25,0.1,0.0,0.85,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.996,0.8599137550870302,0.5961923847695391
39288,0.65,0.25,0.1,0.0,0.9,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.984,0.8604914752151983,0.5997983870967741
39289,0.65,0.25,0.1,0.0,0.95,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.972,0.8610735803158763,0.603448275862069
39290,0.65,0.25,0.1,0.05,0.0,0.95,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1805,0.851549154379527,0.5457463884430177
39291,0.65,0.25,0.1,0.05,0.05,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1685000000000003,0.8520652503980819,0.5487664284067326
39292,0.65,0.25,0.1,0.05,0.1,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1565000000000003,0.8525850476879483,0.5518200788314397
39293,0.65,0.25,0.1,0.05,0.15,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1445000000000003,0.853108586208871,0.5549079039403123
39294,0.65,0.25,0.1,0.05,0.2,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1325000000000003,0.8536359064978907,0.5580304806565064
39295,0.65,0.25,0.1,0.05,0.25,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1205,0.8541670496798076,0.5611883989625088
39296,0.65,0.25,0.1,0.05,0.3,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1085000000000003,0.8547020574778732,0.564382262271757
39297,0.65,0.25,0.1,0.05,0.35,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0965,0.8552409722247151,0.5676126878130218
39298,0.65,0.25,0.1,0.05,0.4,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0845000000000002,0.8557838368735036,0.5708803070280641
39299,0.65,0.25,0.1,0.05,0.45,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0725000000000002,0.8563306950093638,0.5741857659831121
39300,0.65,0.25,0.1,0.05,0.5,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0605,0.85688159086104,0.57752972579471
39301,0.65,0.25,0.1,0.05,0.55,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0485,0.8574365693128213,0.5809128630705394
39302,0.65,0.25,0.1,0.05,0.6,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0365,0.8579956759167313,0.5843358703658237
39303,0.65,0.25,0.1,0.05,0.65,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0245,0.8585589569049913,0.5877994566559643
39304,0.65,0.25,0.1,0.05,0.7,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0125,0.8591264592027654,0.5913043478260869
39305,0.65,0.25,0.1,0.05,0.75,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0005,0.8596982304411903,0.5948512871782053
39306,0.65,0.25,0.1,0.05,0.8,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9885000000000002,0.8602743189707028,0.5984410359567512
39307,0.65,0.25,0.1,0.05,0.85,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9765,0.8608547738746692,0.6020743738932456
39308,0.65,0.25,0.1,0.05,0.9,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9645000000000001,0.861439644983326,0.605752099770934
39309,0.65,0.25,0.1,0.1,0.0,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.161,0.852389687437499,0.5506709856547894
39310,0.65,0.25,0.1,0.1,0.05,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.149,0.8529118182775741,0.5537459283387622
39311,0.65,0.25,0.1,0.1,0.1,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1370000000000005,0.8534377156160449,0.5568554047730462
39312,0.65,0.25,0.1,0.1,0.15,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.125,0.8539674203560612,0.5599999999999999
39313,0.65,0.25,0.1,0.1,0.2,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.113,0.8545009739951875,0.563180312352106
39314,0.65,0.25,0.1,0.1,0.25,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.101,0.8550384186362399,0.5663969538315088
39315,0.65,0.25,0.1,0.1,0.3,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.089,0.8555797969983614,0.5696505505026328
39316,0.65,0.25,0.1,0.1,0.35,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.077,0.8561251524283405,0.5729417428984112
39317,0.65,0.25,0.1,0.1,0.4,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0650000000000004,0.8566745289121812,0.5762711864406779
39318,0.65,0.25,0.1,0.1,0.45,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.053,0.8572279710869292,0.5796395518753045
39319,0.65,0.25,0.1,0.1,0.5,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0410000000000004,0.8577855242527616,0.5830475257226848
39320,0.65,0.25,0.1,0.1,0.55,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.029,0.8583472343853477,0.586495810744209
39321,0.65,0.25,0.1,0.1,0.6,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.017,0.8589131481484863,0.5899851264253843
39322,0.65,0.25,0.1,0.1,0.65,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.005,0.8594833129070288,0.5935162094763092
39323,0.65,0.25,0.1,0.1,0.7,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9929999999999999,0.8600577767400938,0.5970898143502258
39324,0.65,0.25,0.1,0.1,0.75,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.981,0.860636588454582,0.6007067137809187
39325,0.65,0.25,0.1,0.1,0.8,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.969,0.8612197975990001,0.6043676993397663
39326,0.65,0.25,0.1,0.1,0.85,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.957,0.8618074544775984,0.6080735820132855
39327,0.65,0.25,0.1,0.15,0.0,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1415,0.8532400601440553,0.5556852673359793
39328,0.65,0.25,0.1,0.15,0.05,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1295,0.853768332277657,0.5588166236205682
39329,0.65,0.25,0.1,0.15,0.1,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1175,0.854300437678441,0.5619834710743801
39330,0.65,0.25,0.1,0.15,0.15,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1055,0.8548364182209696,0.5651864165281405
39331,0.65,0.25,0.1,0.15,0.2,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0935,0.8553763163919497,0.5684260807260568
39332,0.65,0.25,0.1,0.15,0.25,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0815,0.8559201753014605,0.5717030987268796
39333,0.65,0.25,0.1,0.15,0.3,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0695,0.8564680386944284,0.5750181203189175
39334,0.65,0.25,0.1,0.15,0.35,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0575,0.857019950962356,0.5783718104495746
39335,0.65,0.25,0.1,0.15,0.4,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0455,0.857575957155312,0.5817648496700073
39336,0.65,0.25,0.1,0.15,0.45,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0335,0.8581361029941906,0.5851979345955249
39337,0.65,0.25,0.1,0.15,0.5,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0215,0.8587004348832431,0.5886717783823893
39338,0.65,0.25,0.1,0.15,0.55,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0095,0.8592689999228931,0.5921871112216969
39339,0.65,0.25,0.1,0.15,0.6,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9975,0.8598418459228417,0.5957446808510638
39340,0.65,0.25,0.1,0.15,0.65,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9855,0.8604190214154682,0.5993452530848652
39341,0.65,0.25,0.1,0.15,0.7,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9735,0.8610005756695371,0.6029896123638205
39342,0.65,0.25,0.1,0.15,0.75,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9615,0.8615865587042177,0.6066785623247515
39343,0.65,0.25,0.1,0.15,0.8,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9495000000000002,0.8621770213034253,0.6104129263913823
39344,0.65,0.25,0.1,0.2,0.0,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1220000000000003,0.854100446297338,0.5607917059377944
39345,0.65,0.25,0.1,0.2,0.05,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1100000000000003,0.8546349687159226,0.5639810426540284
39346,0.65,0.25,0.1,0.2,0.1,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.098,0.8551733927580006,0.567206863679695
39347,0.65,0.25,0.1,0.2,0.15,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0860000000000003,0.8557157612985553,0.570469798657718
39348,0.65,0.25,0.1,0.2,0.2,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.074,0.8562621178430848,0.5737704918032787
39349,0.65,0.25,0.1,0.2,0.25,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0620000000000003,0.8568125065392344,0.5771096023278369
39350,0.65,0.25,0.1,0.2,0.3,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.05,0.8573669721886887,0.5804878048780489
39351,0.65,0.25,0.1,0.2,0.35,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0380000000000003,0.8579255602593288,0.5839057899901864
39352,0.65,0.25,0.1,0.2,0.4,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0260000000000002,0.8584883168976599,0.5873642645607107
39353,0.65,0.25,0.1,0.2,0.45,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0140000000000002,0.8590552889415218,0.5908639523336643
39354,0.65,0.25,0.1,0.2,0.5,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0020000000000002,0.8596265239330819,0.5944055944055943
39355,0.65,0.25,0.1,0.2,0.55,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9900000000000002,0.8602020701321254,0.5979899497487436
39356,0.65,0.25,0.1,0.2,0.6,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9780000000000002,0.8607819765296465,0.6016177957532861
39357,0.65,0.25,0.1,0.2,0.65,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9660000000000002,0.8613662928617496,0.60528992878942
39358,0.65,0.25,0.1,0.2,0.7,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.954,0.8619550696238686,0.609007164790174
39359,0.65,0.25,0.1,0.2,0.75,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9420000000000002,0.8625483580853144,0.6127703398558186
39360,0.65,0.25,0.1,0.25,0.0,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.1025,0.8549710238128005,0.5659928656361474
39361,0.65,0.25,0.1,0.25,0.05,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0905,0.8555119081022425,0.5692418081798613
39362,0.65,0.25,0.1,0.25,0.1,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0785,0.8560567640064765,0.5725282655761366
39363,0.65,0.25,0.1,0.25,0.15,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0665,0.8566056354309627,0.5758528913622066
39364,0.65,0.25,0.1,0.25,0.2,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0545,0.8571585669307108,0.5792163543441227
39365,0.65,0.25,0.1,0.25,0.25,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0425,0.8577156037223365,0.5826193390452876
39366,0.65,0.25,0.1,0.25,0.3,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0305,0.8582767916963869,0.5860625461708938
39367,0.65,0.25,0.1,0.25,0.35,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0185000000000004,0.8588421774299441,0.5895466930889273
39368,0.65,0.25,0.1,0.25,0.4,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0065,0.859411808199511,0.5930725143284326
39369,0.65,0.25,0.1,0.25,0.45,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9945,0.8599857319941902,0.5966407620957633
39370,0.65,0.25,0.1,0.25,0.5,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9825000000000002,0.8605639975291598,0.6002522068095838
39371,0.65,0.25,0.1,0.25,0.55,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9705,0.8611466542594594,0.6039076376554174
39372,0.65,0.25,0.1,0.25,0.6,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9585,0.861733752394087,0.6076078631605821
39373,0.65,0.25,0.1,0.25,0.65,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9465000000000001,0.8623253429104238,0.611353711790393
39374,0.65,0.25,0.1,0.25,0.7,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9345,0.8629214775689887,0.6151460325665546
39375,0.65,0.25,0.1,0.3,0.0,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.083,0.8558519748458625,0.57129140662506
39376,0.65,0.25,0.1,0.3,0.05,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.071,0.8563993352641119,0.5746016417189763
39377,0.65,0.25,0.1,0.3,0.1,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.059,0.8569507389726164,0.5779504613890237
39378,0.65,0.25,0.1,0.3,0.15,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.047,0.8575062309384591,0.5813385442110405
39379,0.65,0.25,0.1,0.3,0.2,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.035,0.8580658567980011,0.5847665847665847
39380,0.65,0.25,0.1,0.3,0.25,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.023,0.858629662869379,0.588235294117647
39381,0.65,0.25,0.1,0.3,0.3,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.011,0.8591976961652847,0.591745400298359
39382,0.65,0.25,0.1,0.3,0.35,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.999,0.8597700044060325,0.5952976488244122
39383,0.65,0.25,0.1,0.3,0.4,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.987,0.8603466360329239,0.5988928032209361
39384,0.65,0.25,0.1,0.3,0.45,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.975,0.8609276402219149,0.6025316455696202
39385,0.65,0.25,0.1,0.3,0.5,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.963,0.8615130668975965,0.6062149770759042
39386,0.65,0.25,0.1,0.3,0.55,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.951,0.8621029667474955,0.6099436186570989
39387,0.65,0.25,0.1,0.3,0.6,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9389999999999998,0.8626973912367035,0.6137184115523466
39388,0.65,0.25,0.1,0.3,0.65,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9270000000000003,0.8632963926228446,0.617540217955371
39389,0.65,0.25,0.1,0.35,0.0,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0635000000000003,0.8567434859189704,0.5766900896535012
39390,0.65,0.25,0.1,0.35,0.05,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0515,0.8572974394765176,0.5800633682671217
39391,0.65,0.25,0.1,0.35,0.1,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0395000000000003,0.8578555097349103,0.5834763422407452
39392,0.65,0.25,0.1,0.35,0.15,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0275,0.8584177427551374,0.5869297163995068
39393,0.65,0.25,0.1,0.35,0.2,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0155000000000003,0.8589841852879163,0.5904242123542545
39394,0.65,0.25,0.1,0.35,0.25,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0035,0.8595548847866532,0.5939605690042425
